Body - C.o.M,Distance - Leg Pivot to Body Pivot,Leg - C.o.M,Leg Length,Leg Mass,Max Angle,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.2,0.2,0.5,0.2,0.1,70,0.182,0.19753,0.21388,0.23108,0.24922,0.26833,0.2885,0.3098,0.33231,0.35614,0.38138,0.40816,0.4366,0.46686,0.49912,0.53355,0.57039,0.60988,0.65231,0.69802,0.74739,0.80086,0.85896,0.92232,0.99165,1.0678
0.2,0.2,0.5,0.1,0.4,70,0.182,0.19753,0.21388,0.23108,0.24922,0.26833,0.2885,0.3098,0.33231,0.35614,0.38138,0.40816,0.4366,0.46686,0.49912,0.53355,0.57039,0.60988,0.65231,0.69802,0.74739,0.80086,0.85896,0.92232,0.99165,1.0678
0.2,0.1,0.2,0.2,0.1,70,0.1937,0.21029,0.22775,0.24614,0.26553,0.28596,0.30753,0.33032,0.3544,0.3799,0.40691,0.43557,0.46602,0.49841,0.53294,0.56981,0.60926,0.65155,0.69699,0.74594,0.7988,0.85607,0.91831,0.98616,1.0604,1.142
0.2,0.2,0.4,0.2,0.1,70,0.1937,0.21029,0.22775,0.24614,0.26553,0.28596,0.30753,0.33032,0.3544,0.3799,0.40691,0.43557,0.46602,0.49841,0.53294,0.56981,0.60926,0.65155,0.69699,0.74594,0.7988,0.85607,0.91831,0.98616,1.0604,1.142
0.2,0.1,0.2,0.1,0.4,70,0.1937,0.21029,0.22775,0.24614,0.26553,0.28596,0.30753,0.33032,0.3544,0.3799,0.40691,0.43557,0.46602,0.49841,0.53294,0.56981,0.60926,0.65155,0.69699,0.74594,0.7988,0.85607,0.91831,0.98616,1.0604,1.142
0.2,0.2,0.4,0.1,0.4,70,0.1937,0.21029,0.22775,0.24614,0.26553,0.28596,0.30753,0.33032,0.3544,0.3799,0.40691,0.43557,0.46602,0.49841,0.53294,0.56981,0.60926,0.65155,0.69699,0.74594,0.7988,0.85607,0.91831,0.98616,1.0604,1.142
0.2,0.1,0.5,0.1,0.5,70,0.19987,0.21676,0.23451,0.25319,0.27286,0.29358,0.31542,0.33847,0.36283,0.38858,0.41585,0.44477,0.47547,0.50812,0.5429,0.58002,0.61971,0.66225,0.70795,0.75715,0.81028,0.86782,0.93033,0.99847,1.073,1.155
0.2,0.3,0.2,0.1,0.2,70,0.16478,0.17988,0.19592,0.21297,0.2311,0.25041,0.27098,0.29293,0.31635,0.34139,0.3682,0.39692,0.42775,0.4609,0.4966,0.53512,0.57676,0.62188,0.67087,0.72422,0.78245,0.84621,0.91624,0.99342,1.0788,1.1736
0.2,0.1,0.1,0.1,0.3,70,0.20792,0.22525,0.24345,0.26257,0.28267,0.30383,0.32611,0.3496,0.37439,0.40058,0.42829,0.45764,0.48878,0.52187,0.5571,0.59467,0.63482,0.67782,0.72398,0.77367,0.82729,0.88534,0.94837,1.0171,1.0922,1.1747
0.2,0.2,0.2,0.1,0.3,70,0.20792,0.22525,0.24345,0.26257,0.28267,0.30383,0.32611,0.3496,0.37439,0.40058,0.42829,0.45764,0.48878,0.52187,0.5571,0.59467,0.63482,0.67782,0.72398,0.77367,0.82729,0.88534,0.94837,1.0171,1.0922,1.1747
0.2,0.3,0.3,0.1,0.3,70,0.20792,0.22525,0.24345,0.26257,0.28267,0.30383,0.32611,0.3496,0.37439,0.40058,0.42829,0.45764,0.48878,0.52187,0.5571,0.59467,0.63482,0.67782,0.72398,0.77367,0.82729,0.88534,0.94837,1.0171,1.0922,1.1747
0.2,0.4,0.4,0.1,0.3,70,0.20792,0.22525,0.24345,0.26257,0.28267,0.30383,0.32611,0.3496,0.37439,0.40058,0.42829,0.45764,0.48878,0.52187,0.5571,0.59467,0.63482,0.67782,0.72398,0.77367,0.82729,0.88534,0.94837,1.0171,1.0922,1.1747
0.2,0.5,0.5,0.1,0.3,70,0.20792,0.22525,0.24345,0.26257,0.28267,0.30383,0.32611,0.3496,0.37439,0.40058,0.42829,0.45764,0.48878,0.52187,0.5571,0.59467,0.63482,0.67782,0.72398,0.77367,0.82729,0.88534,0.94837,1.0171,1.0922,1.1747
0.2,0.5,0.3,0.1,0.2,70,0.16734,0.1827,0.19902,0.21637,0.23483,0.25448,0.27543,0.29778,0.32164,0.34716,0.37447,0.40375,0.43518,0.46898,0.50538,0.54467,0.58715,0.63319,0.68319,0.73764,0.79709,0.86219,0.9337,1.0125,1.0997,1.1966
